Address,Census Code,Geo ID,Tract
2400–2898 SW 14TH DR,1.2001E+14,12001000809,809
NW 43RD ST,NA,NA,NA
400-566 NE 16TH AVE,1.2001E+14,12001000400,400
2715 NW 4TH AVE,1.2001E+14,12001001000,1000
SW 20TH AVE & SW 34TH ST,NA,NA,NA
1306 NW 7TH RD,1.2001E+14,12001001000,1000
3131 NORTHWEST 10TH PLACE,1.2001E+14,12001001000,1000
3023 NORTHEAST 11TH TERRACE,1.2001E+14,12001000400,400
1052–1498 NW 31ST DR,1.2001E+14,12001001000,1000
205-215 NORTHEAST 3RD STREET,1.2001E+14,12001000500,500
1200 - 1400 NW 18TH STREET,1.2001E+14,12001001000,1000
1827 SW 49 PL,1.20011E+14,12001110800,110800
817 NW 37TH TERRACE,1.2001E+14,12001001702,1702
1127 NW 15TH ST,1.2001E+14,12001001000,1000
1403-1427 NORTHWEST 9TH AVENUE,1.2001E+14,12001001000,1000
1220 - 1222 WEST UNVERSITY AVENUE,1.2001E+14,12001000200,200
1811 NE 28TH AVE,1.2001E+14,12001000400,400
407 NORTHWEST 15TH STREET,1.2001E+14,12001001000,1000
NE 39TH AVE & NE 28TH DR,NA,NA,NA
2616 NW 11TH AVE,1.2001E+14,12001001000,1000
1540 NE WALDO RD,1.2001E+14,12001000500,500
1405 NORTHWEST 31 DRIVE,1.2001E+14,12001001000,1000
301-399 NE 2ND ST,NA,NA,NA
VARIOUS,NA,NA,NA
1610 NW 16TH TERRACE,1.2001E+14,12001001100,1100
2228 NORTHWEST 2ND AVENUE,1.2001E+14,12001001000,1000
901 NW 4TH ST,1.2001E+14,12001000301,301
NORMAN HALL ADDITION,NA,NA,NA
417 NW 39 TD,1.2001E+14,12001001603,1603
3545 SW 47 AVENUE,NA,NA,NA
2441 NW 43RD STREET,1.2001E+14,12001001100,1100
8207 NORTHWEST 53RD STREET,NA,NA,NA
505-513 NE 9 AVE,1.2001E+14,12001000500,500
600-614 NORTHWEST 8TH AVENUE,1.2001E+14,12001000301,301
1101 NE 4 ST,1.2001E+14,12001000500,500
MEDIAN  BETW SE2ND AV & SE 3RDST,NA,NA,NA
200 E UNIVERSITY AVE,1.2001E+14,12001000500,500
1715 NW 22ND STREET,1.2001E+14,12001001100,1100
1700-1898 NW 22 ST,1.2001E+14,12001001100,1100
1–109 NW 20TH TER,NA,NA,NA
209 NW 4TH PL,1.2001E+14,12001000200,200
900-998 8TH ST,1.2001E+14,12001000500,500
2206 W UNIVERSITY AVE,1.2001E+14,12001001000,1000
2204 NW 5TH PL,1.2001E+14,12001001000,1000
301 SE 7TH ST,1.2001E+14,12001000500,500
3500 NE WALDO RD,1.2001E+14,12001000400,400
1633 NW 14 AVENUE,1.2001E+14,12001001000,1000
307 SW 16TH AVE,1.2001E+14,12001000808,808
210 NW 24TH ST,1.2001E+14,12001001000,1000
237 SW 2ND AVE,1.2001E+14,12001000200,200
2007 NE 9TH PL,1.2001E+14,12001000600,600
1014-1040 NE 5 TERRACE,1.2001E+14,12001000500,500
4800 SOUTHWEST 34TH STREET,1.2001E+14,12001001519,1519
585 NW 15TH AVE,1.2001E+14,12001000301,301
3900 NW 15 AVE,1.2001E+14,12001001702,1702
2010 NW 36TH DR,1.2001E+14,12001001100,1100
316-322 NW 7 TERRACE,1.2001E+14,12001000200,200
323 NW 6TH ST,1.2001E+14,12001000200,200
815 NE 10TH AVE,1.2001E+14,12001000500,500
27-99 SW 2ND ST,NA,NA,NA
1126 NW 16TH AVE,1.2001E+14,12001000301,301
736-798 NW 9TH ST,1.2001E+14,12001000200,200
223 S MAIN ST,1.2001E+14,12001000500,500
NW 53 AVE AND NW 19 ST,NA,NA,NA
902 N MAIN ST,1.2001E+14,12001000301,301
1339 NW 25TH TERRACE,1.2001E+14,12001001000,1000
1518 NW 7TH AVE,1.2001E+14,12001001000,1000
4005 NW 9TH CT,1.2001E+14,12001001702,1702
2623 NW 74TH PL BUILDING 1 BAY 9,1.2001E+14,12001001802,1802
4326 NW 27TH TERRACE,1.2001E+14,12001001202,1202
2 SOUTHWEST 1ST AVENUE,1.2001E+14,12001000500,500
PRESIDENT'S HOUSE,NA,NA,NA
2300 SE 11 AVE,1.2001E+14,12001000700,700
2120 SW 16TH ST,1.2001E+14,12001000809,809
2377-2467 SOUTHWEST 43RD STREET,1.2001E+14,12001001521,1521
THE VALLEY NEIGHBORHOOD,NA,NA,NA
"2735 SW 35TH PL
GAINESVILLE FL 32608
UNITED STATES",1.2001E+14,12001001517,1517
SOUTHWEST 10TH STREET,NA,NA,NA
537 NW 35TH TERRACE,1.2001E+14,12001001603,1603
5-91 SOUTHEAST DEPOT AVENUE,NA,NA,NA
1300-1398 NORTHWEST 43RD TERRACE,1.2001E+14,12001001702,1702
1213 NW 39TH AVE,1.2001E+14,12001000302,302
NW 10TH ST & W UNIVERSITY AVE,NA,NA,NA
WALDO RD GREENWAY-DEPOT AVENUE RAIL-TRAIL,NA,NA,NA
6005 NORTHWEST 23RD TERRACE,1.2001E+14,12001001803,1803
NW 39TH AV / NW 13TH ST,NA,NA,NA
1400 NW 2ND STREET,1.2001E+14,12001000301,301
315 NE 8TH ST,1.2001E+14,12001000500,500
3475-3513 SOUTHWEST 2ND AVENUE,1.2001E+14,12001001604,1604
207 NW 35TH TERRACE,1.2001E+14,12001001603,1603
1123-1199 NE 9 AVE,1.2001E+14,12001000500,500
1607-1619 NW 12TH ST,1.2001E+14,12001000301,301
627-699 SE 2ND PL,1.2001E+14,12001000500,500
NW 16TH AVE & NW 16TH TER,NA,NA,NA
722 NW 15TH AVE,1.2001E+14,12001000301,301
436 SE 15TH ST,1.2001E+14,12001000700,700
2320-3340 SOUTHWEST 34 PLACE,1.2001E+14,12001001515,1515
3535-3577 SR-121 S,NA,NA,NA
418 NW 8TH AVE,1.2001E+14,12001000301,301
1641 NW 10TH AVE,1.2001E+14,12001001000,1000
3201–3303 OLD ARCHER RD,1.2001E+14,12001001515,1515
2700 - 2748 NE 39 AVE,1.2001E+14,12001001902,1902
200 EAST UNIVERSITY AVENUE,1.2001E+14,12001000500,500
900 NE 23RD ST,1.2001E+14,12001000600,600
837 SW 9TH ST,1.2001E+14,12001000200,200
1023 SW 1ST AVE,1.2001E+14,12001000200,200
N MAIN AND NE 16TH AVE,1.2001E+14,12001000301,301
46 SW 25TH ST,1.2001E+14,12001001000,1000
505 NORTHEAST 20TH STREET,1.2001E+14,12001000600,600
1521 NORTHWEST 7TH AVENUE,1.2001E+14,12001001000,1000
41-99 SOUTH MAIN STREET,NA,NA,NA
1600 WEST UNIVERSITY AVENUE,1.2001E+14,12001001000,1000
4000 SW 37 BLVD,1.2001E+14,12001001519,1519
2954 SW 35TH PL,1.2001E+14,12001001515,1515
2940-2954 SW 35TH PL,1.2001E+14,12001001515,1515
3521 NW 34 PL,1.2001E+14,12001001100,1100
4125 SW 17TH PL,1.2001E+14,12001001520,1520
1629 EAST UNIVERSITY AVENUE,1.2001E+14,12001000902,902
2016 NE 17TH TERRACE,1.2001E+14,12001000400,400
62ND BLVD,NA,NA,NA
1045 NE 12TH AVE,1.2001E+14,12001000500,500
#323    NW  24  ST,1.2001E+14,12001001000,1000
1201-1299 NE 3RD AVE,1.2001E+14,12001000600,600
229 NW 15TH AVENUE,1.2001E+14,12001000301,301
207 NW 35TH TERRACE,1.2001E+14,12001001603,1603
425 FLORIDA 24,1.2001E+14,12001000200,200
1001 WALDO ROAD GREENWAY-DEPOT AVENUE RAIL-TRAIL,1.2001E+14,12001000600,600
1621 NW 9TH ST,1.2001E+14,12001000301,301
1903 NW 36TH DR,1.2001E+14,12001001100,1100
2525 NW 34TH TER,1.2001E+14,12001001100,1100
316 NW 28TH ST,1.2001E+14,12001001000,1000
"3718 SW 24TH AVE
GAINESVILLE FL 32607
UNITED STATES",1.2001E+14,12001001521,1521
8620 NW 13 ST #115,1.2001E+14,12001001803,1803
4100-4198 SW 2ND AVE,1.2001E+14,12001001604,1604
NW 45TH AVE,NA,NA,NA
525 NW 19TH LN,1.2001E+14,12001000301,301
900-998 NW 4TH ST,1.2001E+14,12001000301,301
2 E UNIVERSITY AVE,1.2001E+14,12001000500,500
2105 NW 3RD PL,1.2001E+14,12001001000,1000
2356 WEST UNIVERSITY AVENUE,1.2001E+14,12001001000,1000
MUSEUM ROAD,NA,NA,NA
2235 NW 5TH PL,1.2001E+14,12001001000,1000
705-745 NW 60TH ST,1.2001E+14,12001001604,1604
503 NW 3RD AVE,1.2001E+14,12001000200,200
4322 NW 20TH TERR,1.2001E+14,12001001203,1203
14 NORTHEAST 8TH AVENUE,1.2001E+14,12001000301,301
3401-3499 SW 42ND AVE,1.2001E+14,12001001519,1519
2918-2924 NORTHEAST 10TH STREET,1.2001E+14,12001000400,400
SW 37TH BLVD,NA,NA,NA
3830 NW 10TH PL,1.2001E+14,12001001702,1702
1818 NW 22 DR,1.2001E+14,12001001100,1100
720 NW 13TH STREET,1.2001E+14,12001001000,1000
3989 SW 39 BLVD,NA,NA,NA
412 NW 3RD AVE,1.2001E+14,12001000200,200
2-98 NE 2ND AVE,NA,NA,NA
414 NORTHWEST 5TH AVENUE,1.2001E+14,12001000200,200
719 SE 2ND AVE,1.2001E+14,12001000500,500
1701 NW 34 PL,1.2001E+14,12001001203,1203
2264 NW 15TH AVE,1.2001E+14,12001001000,1000
735 SE 4TH AVE,1.2001E+14,12001000500,500
2311 SW 39TH DRIVE,1.2001E+14,12001001521,1521
SW WILLISTON RD & FL-121 & I-75,NA,NA,NA
8620 NW 13TH ST UNIT 409,1.2001E+14,12001001803,1803
NORTHWEST 42 AVENUE,NA,NA,NA
296  NW  24  TH ST,1.2001E+14,12001001000,1000
1517 NW 7TH AVENUE,1.2001E+14,12001001000,1000
423 NORTHWEST 3 STREET,1.2001E+14,12001000200,200
1015 NORTHWEST 34TH TERRACE,1.2001E+14,12001001702,1702
1218 SW 3RD AVE,1.2001E+14,12001000200,200
1515 N MAIN ST,1.2001E+14,12001000301,301
1473-1513 NORTHEAST STATE ROAD 24,NA,NA,NA
3918 SOUTHWEST 38 STREET,1.2001E+14,12001001519,1519
604 NE 7TH AVE,1.2001E+14,12001000500,500
1666 NW 19TH CIR,1.2001E+14,12001001100,1100
701 NW 21ST AVE,1.2001E+14,12001000301,301
2–22 SE 2ND PL,NA,NA,NA
1080 NE 16TH AVE,1.2001E+14,12001000400,400
218 NW 35TH TER,1.2001E+14,12001001603,1603
421 SW 5TH STREET,1.2001E+14,12001000200,200
1126 NW 8TH ST,1.2001E+14,12001000301,301
3620 NORTHWEST 31ST STREET,1.2001E+14,12001001202,1202
4900 NW 39TH TERRACE,1.2001E+14,12001001201,1201
1401-1423 NW 16TH TERRACE,1.2001E+14,12001001000,1000
545 NORTHWEST 8TH AVENUE,1.2001E+14,12001002208,2208
1011 SE 2ND AVE,1.2001E+14,12001000700,700
GAINESVILLE,NA,NA,NA
3002-3098 N MAIN ST,1.2001E+14,12001000302,302
4001 NW 19TH ST,1.2001E+14,12001001203,1203
7821 NW 51ST DR,1.2001E+14,12001001813,1813
3527 SW 20TH AVE,1.2001E+14,12001001521,1521
3533 SW 35TH PL,1.2001E+14,12001001520,1520
1401-1499 NORTHWEST 22ND STREET,1.2001E+14,12001001000,1000
4013 NORTHWEST 14TH STREET,1.2001E+14,12001001203,1203
4410 NW 18TH PLACE,1.2001E+14,12001001702,1702
"3500 SW ARCHER RD
GAINESVILLE FL 32608
UNITED STATES",1.2001E+14,12001001521,1521
4004-4052 SW 20TH AVE,1.2001E+14,12001001520,1520
SOUTHWEST 40 BLVD AND ARCHER ROAD,NA,NA,NA
507 NW 34TH TERR GAINESVILLE FLORIDA,1.2001E+14,12001001603,1603
4010 SW 30TH TR,1.2001E+14,12001002220,2220
3411-3415 NW 13TH AVE,1.2001E+14,12001001702,1702
6701-6707 FL-26,NA,NA,NA
5200 W NEWBERRY ROAD,1.2001E+14,12001001603,1603
1304 NORTHEAST 28TH AVENUE,1.2001E+14,12001000400,400
2303 SW 39TH WAY,1.2001E+14,12001001521,1521
1935 NW 5TH AVENUE,1.2001E+14,12001001000,1000
1720 SW 37TH ST,1.20011E+14,12001110800,110800
1923 NW 5TH AVE,1.2001E+14,12001001000,1000
2000 SOUTHWEST ARCHER ROAD,NA,NA,NA
1825 NW 18TH TERRACE,1.2001E+14,12001002204,2204
2640-2672 NORTHWEST 13TH STREET,1.2001E+14,12001001203,1203
536 SOUTHWEST 2ND AVENUE,1.2001E+14,12001000500,500
2909 NW 21ST TER,1.2001E+14,12001001100,1100
3003 NE 19 DR #8,1.2001E+14,12001000400,400
2ND AVENUE & NEWBERRY ROAD,NA,NA,NA
2099 SOUTHEAST 3RD PLACE,1.2001E+14,12001000600,600
11807 FLORIDA 121,1.2001E+14,12001001908,1908
1417 NW 6TH PL,1.2001E+14,12001002207,2207
2004 NORTHWEST 37 BOULEVARD,1.2001E+14,12001001100,1100
13202-14098 FLORIDA 121,1.2001E+14,12001001802,1802
4402 NW 20TH DRIVE,1.2001E+14,12001001203,1203
229 NW 16TH AVENUE,1.2001E+14,12001000301,301
2-98 SW 1 ST,NA,NA,NA
3514 NW 11TH AVE,1.2001E+14,12001001702,1702
8293 NORTHWEST 51ST STREET,1.2001E+14,12001001813,1813
6611 NW 38TH TER GAINESVILLE 32653 UNITED STATES,1.2001E+14,12001001803,1803
101 SW 1 ST,1.2001E+14,12001000500,500
1940 E UNIVERSITY AVE,1.2001E+14,12001001000,1000
1-65 SE DEPOT AVE,NA,NA,NA
1017 SE 2 ST,1.2001E+14,12001000700,700
306 NW 16TH ST,1.2001E+14,12001001000,1000
2225 NW 2 AVE,1.2001E+14,12001001000,1000
725 SE 2ND AVE,1.2001E+14,12001000500,500
3950 NE STATE RD 24,NA,NA,NA
8620 NW 13TH ST LOT 369,1.2001E+14,12001001803,1803
3207 SW 1ST WAY,1.2001E+14,12001000808,808
SW 75TH STREET AND ARCHER RD,1.2001E+14,12001002219,2219
1112 NE 4 ST,1.2001E+14,12001000500,500
36 NORTHWEST 27TH TERRACE,1.2001E+14,12001001000,1000
4005 NORTHWEST 22ND DRIVE,1.2001E+14,12001001202,1202
300-312 NORTHEAST STATE ROAD 24,1.2001E+14,12001000500,500
2021 NW 22ND ST,1.2001E+14,12001001100,1100
4520 NW 28TH TERRACE,1.2001E+14,12001001202,1202
3619 NORTHWEST 33RD TERRACE,1.2001E+14,12001001202,1202
1005-1013 SW 2ND AVE,1.2001E+14,12001000200,200
2601 NW 23RD BLVD,1.2001E+14,12001001203,1203
3242 NW 12TH TERRACE,1.2001E+14,12001000302,302
WALDO ROAD GREENWAY-DEPOT AVENUE RAIL-TRAIL,NA,NA,NA
2803 NE 17 TER,1.2001E+14,12001000400,400
229 NW 16TH AVE,1.2001E+14,12001000301,301
1607 NW 12TH ST,1.2001E+14,12001000301,301
1404 NW 11TH RD,1.2001E+14,12001001000,1000
3055 NE 28TH DR,NA,NA,NA
NORTHWEST 53RD AVENUE,NA,NA,NA
1360 W UNIVERSITY AVE,1.2001E+14,12001001000,1000
220 NW 15TH AVENUE,1.2001E+14,12001000301,301
NW 1ST PLACE,NA,NA,NA
SOUTHWEST DEPOT AVENUE,NA,NA,NA
820 NW 30TH AVE GAINESVILLE,1.2001E+14,12001000302,302
4025 NW 9TH CT,1.2001E+14,12001001702,1702
3018 NE 15TH STREET,1.2001E+14,12001000400,400
1600 NW 34TH ST,1.2001E+14,12001001100,1100
724-798 SW 26TH PL,1.2001E+14,12001000808,808
4704 NORTHWEST 36 STREET,1.2001E+14,12001001201,1201
1208 SW 1 AVE,1.2001E+14,12001000200,200
3745 SOUTHWEST 3 PLACE,1.2001E+14,12001001604,1604
UNIVERSITY OF FLORIDA,NA,NA,NA
720-726 NE 4 ST,1.2001E+14,12001000500,500
SW 13TH ST,NA,NA,NA
OAK PARK VILLAGE MOBILE HOME PARK,NA,NA,NA
726 NW 31ST PL,1.2001E+14,12001000302,302
3300-3320 NORTHWEST 17TH STREET,1.2001E+14,12001001203,1203
2204 NORTHWEST 2ND AVENUE,1.2001E+14,12001001000,1000
809 SW 8 ST,1.2001E+14,12001000200,200
300–398 NW 4TH PL,1.2001E+14,12001000200,200
1711 NW 32ND PL,1.2001E+14,12001001203,1203
1410 NW 7TH ROAD,1.2001E+14,12001001000,1000
612 NW 10TH AVE,1.2001E+14,12001000301,301
1106 NW 31ST AVE GAINESVILLE,1.2001E+14,12001000302,302
STATE RD 20 AT FOOTBALL FIELD,NA,NA,NA
814 NE 7TH PLACE,1.2001E+14,12001000500,500
MILLRUN,NA,NA,NA
"1–99 NW 1ST AVE
GAINESVILLE FL 32601
UNITED STATES",NA,NA,NA
1907 NW 14TH AVE,1.2001E+14,12001001000,1000
3008 NW 2 AVE,1.2001E+14,12001001000,1000
NW 50TH ST,NA,NA,NA
5929 NW 25TH TER,1.2001E+14,12001001803,1803
455 NE 5TH ST,1.2001E+14,12001000500,500
1176 NORTHWEST 18 AVENUE,1.2001E+14,12001000301,301
300-398 NW 14TH DR,1.2001E+14,12001001000,1000
115 NW 7TH TER,1.2001E+14,12001000200,200
2160 NE 1ST BLVD,1.2001E+14,12001000301,301
816 NW 33RD AVE,1.2001E+14,12001000302,302
1116 NW 32ND AVENUE,1.2001E+14,12001000302,302
301 NW 10TH AVE,1.2001E+14,12001000301,301
929 SE 9TH AVE,1.2001E+14,12001000301,301
10 SE 2ND AVE,1.2001E+14,12001000500,500
NE 1ST ST,NA,NA,NA
220 S MAIN ST,1.2001E+14,12001000500,500
6125 NW 18TH DRIVE,1.2001E+14,12001001908,1908
827 NW 3RD AVE,1.2001E+14,12001000200,200
1822 NW 6TH AVENUE,1.2001E+14,12001001000,1000
1526 NW 7TH PL,1.2001E+14,12001001000,1000
1116 NW 32ND AVE,1.2001E+14,12001000302,302
1177-1269 NE STATE RD 24,NA,NA,NA
705 NW 10TH ST,1.2001E+14,12001000200,200
1324 NW 11TH RD,1.2001E+14,12001001000,1000
6216 NW 43 STR,1.2001E+14,12001001813,1813
1-19 NW 30 ST,NA,NA,NA
2225 NORTHEAST 8TH STREET,1.2001E+14,12001000400,400
WALDO ROAD GREENWAY,NA,NA,NA
1601-1639 NE 9TH ST,1.2001E+14,12001000400,400
1008 NORTHEAST 7TH PLACE,1.2001E+14,12001000500,500
2199 NORTHWEST 8TH AVENUE,1.2001E+14,12001002208,2208
312 NE 2 AVE,1.2001E+14,12001000500,500
5542 NW 81ST AVE,1.2001E+14,12001001813,1813
NW 8TH AVE & NW 17TH ST,NA,NA,NA
901-999 NE 5 TERRACE,1.2001E+14,12001000500,500
1101-1111 NORTHWEST 22ND STREET,1.2001E+14,12001001000,1000
"3501 SW 34TH ST
GAINESVILLE FL 32608
UNITED STATES",1.2001E+14,12001001517,1517
NW 36 TERR,NA,NA,NA
843 SE 12TH STREET,1.2001E+14,12001000301,301
1600 NW 5TH AVE,1.2001E+14,12001001000,1000
2589 SW 31ST PL,1.2001E+14,12001001515,1515
1200 NW 2ND STREET,1.2001E+14,12001000301,301
NORTHEAST 3RD AVENUE,NA,NA,NA
1218 NW 44TH AVE,1.2001E+14,12001000302,302
SW 33RD AVE,NA,NA,NA
SR-24 W,NA,NA,NA
511-517 NE 4TH AVE,1.2001E+14,12001000500,500
2844 NW 32ND ST,1.2001E+14,12001001100,1100
NE 16TH AVE AND N MAIN ST,1.2001E+14,12001000301,301
5301 NE 40TH TERRACE,1.2001E+14,12001001902,1902
60 NW 44TH TER,1.2001E+14,12001001604,1604
3016 W UNIVERSITY AVE,1.2001E+14,12001001000,1000
1938 NW 23RD ST,1.2001E+14,12001001100,1100
829 NE 22ND TER,1.2001E+14,12001000600,600
SW 34TH ST & HULL RD,NA,NA,NA
3525 NW 6TH ST,1.2001E+14,12001000302,302
3030 NW 10TH PLACE,1.2001E+14,12001001000,1000
111 SW 3RD ST,1.2001E+14,12001000500,500
100-180 NE BLVD,1.2001E+14,12001000500,500
SW 20TH AVE & SW 38TH TERRACE,NA,NA,NA
SW 28 TH TERRACE,NA,NA,NA
2373 SW ARCHER RD,1.2001E+14,12001001514,1514
1600 NE 12TH AVE,1.2001E+14,12001000500,500
2904 NORTHEAST 10TH STREET,1.2001E+14,12001000400,400
3300 NW 6TH ST,1.2001E+14,12001000302,302
1325 W UNIVERSITY AVE,1.2001E+14,12001000902,902
2105 NORTHWEST 16TH TERRACE,1.2001E+14,12001001100,1100
413 S MAIN ST,1.2001E+14,12001000500,500
3730 SW ARCHER RD,1.2001E+14,12001001521,1521
502 NE 9TH ST,1.2001E+14,12001000500,500
600 NE WALDO RD,1.2001E+14,12001000500,500
2913 NW 45TH AVE,1.2001E+14,12001001202,1202
2105 NW 3RD PLACE,1.2001E+14,12001001000,1000
1045 NE 5TH TERRACE,1.2001E+14,12001000500,500
NE 13TH ST & NE 3RD AVE,NA,NA,NA
211 NE 1ST ST,1.2001E+14,12001000500,500
900 SW 21ST AVE,1.2001E+14,12001000808,808
5200 NE STATE RD 24,NA,NA,NA
NE 15TH ST & NE 19TH PL,NA,NA,NA
527 NE 12TH ST,1.2001E+14,12001000500,500
2930 SW 45 ST,1.2001E+14,12001002219,2219
1126 NW 16TH AVE,1.2001E+14,12001000301,301
425 NE BLVD,1.2001E+14,12001000500,500
4958 NW 81ST AVE,1.2001E+14,12001001813,1813
331-425 NE STATE RD 24,1.2001E+14,12001000500,500
5805 NW 37TH STREET,1.2001E+14,12001001803,1803
2461-2505 SW 35TH PL,1.2001E+14,12001001516,1516
4302 NW 25TH TER,1.2001E+14,12001001202,1202
WALDO ROAD GREENWAY,NA,NA,NA
2053 NW 34TH AVE GAINESVILLE 32605 UNITED STATES,1.2001E+14,12001001203,1203
NE 7TH ST & NE 8TH AVE,NA,NA,NA
1198 NORTHEAST 39TH AVENUE,1.2001E+14,12001001902,1902
542 NW 37TH PL,1.2001E+14,12001000302,302
2509 NW 54TH BLVD,1.2001E+14,12001001202,1202
2248 NORTHWEST 2ND AVENUE,1.2001E+14,12001001000,1000
1205 NE 6 TER,1.2001E+14,12001000500,500
4000 SW 47TH ST,NA,NA,NA
230 SW 3RD AVE,1.2001E+14,12001000200,200
211 NE 1ST ST,1.2001E+14,12001000500,500
21 E UNIVERSITY AVE,1.2001E+14,12001000500,500
413 SE 2ND AVE,1.2001E+14,12001000500,500
218 NW 35TH TERRACE,1.2001E+14,12001001603,1603
601 NW 7TH AVE,1.2001E+14,12001000200,200
2490 SW 14TH DR,1.2001E+14,12001000809,809
2803 NE 19TH ST,1.2001E+14,12001000400,400
SOUTHEAST 8 AVENUE,NA,NA,NA
3846 NW 14TH PL,1.2001E+14,12001001702,1702
205 NW 14TH AVE,1.2001E+14,12001000301,301
1045-1099 NE 5 TERRACE,1.2001E+14,12001000500,500
1004 NW 34TH ST,1.2001E+14,12001001702,1702
1017-1031 NE 12TH AVE,1.2001E+14,12001000500,500
24 NE 1ST AVE,1.2001E+14,12001000500,500
WALDO RD GREENWAY-DEPOT AVENUE RAIL-TRAIL,NA,NA,NA
2124-2132 NORTHWEST 4TH PLACE,1.2001E+14,12001001000,1000
2801 NORTHWEST 12TH PLACE,1.2001E+14,12001001000,1000
708-798 NORTHWEST 75TH STREET,1.2001E+14,12001002207,2207
220 N MAIN ST,1.2001E+14,12001000500,500
1754 NE 21ST PLACE,1.2001E+14,12001000400,400
928 SW 1ST AVENUE,1.2001E+14,12001000200,200
2811 SW ARCHER RD,1.2001E+14,12001001514,1514
725 NW 13TH ST,1.2001E+14,12001000500,500
1128 NW 8TH ST,1.2001E+14,12001000301,301
2201-2207 NW 2ND AVE,1.2001E+14,12001001000,1000
906 NW 42ND AVE,1.2001E+14,12001000302,302
1130 NE 16TH AVE,1.2001E+14,12001000400,400
4708 NORTHWEST 37TH WAY,1.2001E+14,12001001201,1201
17-101 NW 7 TERRACE,NA,NA,NA
110 NW 39TH AVE 42 B,1.2001E+14,12001000302,302
2195-2223 NE STATE RD 24,NA,NA,NA
NW 5TH AVE AND NW 36 ST,NA,NA,NA
3941  SW 5TH PLACE,1.2001E+14,12001001604,1604
708 NW 6TH AVE,1.2001E+14,12001000200,200
3848 NW 32 PL,1.2001E+14,12001001100,1100
2105 NORTHWEST 3RD PLACE,1.2001E+14,12001001000,1000
3102 NORTHWEST 17TH STREET,NA,NA,NA
1305 NE 6TH TERRACE,1.2001E+14,12001000500,500
NE 9TH STREET,NA,NA,NA
1126 NW 16TH AVE,1.2001E+14,12001000301,301
422-506 NW 3RD AVE,1.2001E+14,12001000200,200
307 SOUTHWEST 40 TERRACE,1.2001E+14,12001001604,1604
2356 WEST UNIVERSITY,1.2001E+14,12001001000,1000
2274 - 2378 NE 39 AVE,1.2001E+14,12001001902,1902
3600 SOUTHWEST 19TH STREET,1.20011E+14,12001110800,110800
NW 22ND ST & NW 8TH AVE,NA,NA,NA
901 NE WALDO RD,1.2001E+14,12001000600,600
1036-1098 NE 1ST AVE,1.2001E+14,12001000500,500
417-C NW 39 RD,1.2001E+14,12001001603,1603
1844-1852 NORTHWEST 10TH AVENUE,1.2001E+14,12001001000,1000
214 SE 2ND AVE,1.2001E+14,12001000500,500
3424 NW 3 ST,1.2001E+14,12001000302,302
407 NE 7TH ST,1.2001E+14,12001000500,500
120 W UNIVERSITY AVE,1.2001E+14,12001002217,2217
1 SE 1ST AVE,1.2001E+14,12001000500,500
3415 NW 10TH AVE,1.2001E+14,12001001702,1702
500 NORTHEAST 16TH AVENUE,1.2001E+14,12001000400,400
4029 NW 9TH CT,1.2001E+14,12001001702,1702
631 NW 34TH TERRACE,1.2001E+14,12001001603,1603
505 SW 27TH ST,1.2001E+14,12001001000,1000
2036 NW 31ST PL,1.2001E+14,12001001203,1203
3315 NORTHWEST 6TH STREET,1.2001E+14,12001000302,302
2250 NW 21ST AVENUE,1.2001E+14,12001001100,1100
3782 SOUTH MAIN STREET,1.2001E+14,12001000808,808
2913 NW 45TH AVE,1.2001E+14,12001001202,1202
2036 NW 21ST LN,1.2001E+14,12001001100,1100
5200 NE 39TH AVE,1.2001E+14,12001001902,1902
1000 NE 16TH AVE,1.2001E+14,12001000400,400
2640 NW 39TH AVE,1.2001E+14,12001001202,1202
826 NW 32ND PL,1.2001E+14,12001000302,302
2701-2799 SOUTHWEST 23RD TERRACE,1.2001E+14,12001001514,1514
SE 10 PL AND 3RD ST,1.2001E+14,12001000700,700
CASABLANCA EAST APARTMENTS,NA,NA,NA
1125 NW 22ND ST,1.2001E+14,12001001000,1000
200–316 NW 22ND ST,1.2001E+14,12001001000,1000
NE 8TH AVE AND NE 7TH ST,NA,NA,NA
2211-2221 NW 28TH ST,1.2001E+14,12001001100,1100
641-653 NE STATE RD 24,1.2001E+14,12001000500,500
5177-5199 SW 13TH PL,1.2001E+14,12001001604,1604
200 EAST UNIVERSITY AVENUE,1.2001E+14,12001000500,500
621 NW 3 ST,1.2001E+14,12001000200,200
934-1000 NE 16TH AVE,1.2001E+14,12001000400,400
"3696–3758 SW 27TH ST
GAINESVILLE FL 32608
UNITED STATES",1.2001E+14,12001001517,1517
FW BUCHHOLZ HIGH SCHOOL,NA,NA,NA
NE 10TH AVE & N MAIN ST,NA,NA,NA
290  NW  24  TH ST,1.2001E+14,12001001000,1000
601 NORTHEAST 24TH STREET,1.2001E+14,12001000600,600
111 NW 6TH ST,1.2001E+14,12001000500,500
2316 NW 44TH PL,1.2001E+14,12001001202,1202
4531 NW NW 45 CT,NA,NA,NA
199 NORTHEAST STATE ROAD 24,1.2001E+14,12001000500,500
假冒UF毕业证书@假冒佛罗里达大学文凭成绩单@假冒美国毕业证@美国文凭假冒@美国学位证@假冒美国成绩单,NA,NA,NA
3713 NW 40 ST,1.2001E+14,12001001100,1100
200-218 SW 38TH ST,NA,NA,NA
